ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,obs_status.label,note_classif.label,note_indicator.label,note_source.label
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2021Q1,112,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2021Q1,1011,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2021Q1,1060,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2021Q1,242,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2021Q1,310,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2021Q1,551,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2021Q1,457,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2021Q1,581,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2021Q1,197,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2021Q1,327,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2021Q1,158,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2021Q1,504,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2021Q1,113,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2021Q1,224,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2021Q1,299,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2021Q1,77,Break in series,,Frequency: Quarterly | Break in series: Methodology revised,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q4,1989,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2020Q4,2483,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2020Q4,366,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q4,980,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2020Q4,1364,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2020Q4,98,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q4,1010,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2020Q4,1119,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2020Q4,269,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2020Q4,290,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q4,557,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2020Q4,414,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q4,593,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2020Q4,192,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q4,327,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2020Q4,160,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q4,505,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2020Q4,97,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q4,230,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2020Q4,254,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q4,89,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q3,1874,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2020Q3,2531,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2020Q3,374,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q3,916,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2020Q3,1391,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2020Q3,99,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q3,958,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2020Q3,1141,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2020Q3,275,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2020Q3,273,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q3,522,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2020Q3,413,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q3,599,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2020Q3,180,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q3,299,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2020Q3,159,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q3,505,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2020Q3,94,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q3,223,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2020Q3,254,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q3,95,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q2,1816,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2020Q2,2507,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2020Q2,387,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q2,891,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2020Q2,1373,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2020Q2,121,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q2,925,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2020Q2,1134,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2020Q2,266,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 1. Managers,,2020Q2,274,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q2,519,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 4. Clerical support workers,,2020Q2,423,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q2,560,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 1. Managers,,2020Q2,173,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q2,299,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 4. Clerical support workers,,2020Q2,153,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q2,471,,,Frequency: Quarterly,
,,,,,,,,,,,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 1. Managers,,2020Q2,101,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 3. Technicians and associate professionals,,2020Q2,220,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 4. Clerical support workers,,2020Q2,270,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (ISCO-08): 7. Craft and related trades workers,,2020Q2,88,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q1,1803,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 2 ~ medium,,2020Q1,2614,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Total,Occupation (Skill level): Skill level 1 ~ low,,2020Q1,423,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q1,883,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 2 ~ medium,,2020Q1,1433,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Male,Occupation (Skill level): Skill level 1 ~ low,,2020Q1,133,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill levels 3 and 4 ~ high,,2020Q1,920,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 2 ~ medium,,2020Q1,1181,,,Frequency: Quarterly,
Portugal,Employment by sex and occupation (thousands),LFS - EU Labour Force Survey,Sex: Female,Occupation (Skill level): Skill level 1 ~ low,,2020Q1,289,,,Frequency: Quarterly,
